TIME,DATE,FILE NAME,SITE NAME,FAULT CODE,PHYCOCYANIN (RFU)-14C102008,BAROMETER (MMHG)-24C102759,CHLOROPHYLL (RFU)-14C102008,COND (µS/CM)-15F102368,SP COND (µS/CM)-15F102368,TDS (MG/L)-15F102368,SAL (PSU)-15F102368,NLFCOND (µS/CM)-15F102368,DO (% SAT)-13C101369,DO (MG/L)-13C101369,DO (% CB)-13C101369,GPS LATITUDE (°)-24C102759,GPS LONGITUDE (°)-24C102759,ALTITUDE (M)-24C102759,PH-15H100582,PH (MV)-15H100582,CABLE POWER (VOLT)-24C102759,BATTERY POWER (VOLT)-24C102759,TEMP (°C)-15F102368,
12:27:54 PM,6/18/2024,240618-122754-Mohonk.bin,Mohonk,0,0.56,734.8,0.13,54.2,85.7,56,0.04,87.0,49.8,6.23,49.8,41.76793,-74.15553,379.4,6.84,6.2,11.9,2.92,5.776,
12:27:16 PM,6/18/2024,240618-122716-Mohonk.bin,Mohonk,0,0.55,734.9,0.19,54.8,86.2,56,0.04,87.5,52.6,6.56,52.6,41.76791,-74.15555,379.1,6.90,2.8,11.9,2.91,5.921,
12:26:44 PM,6/18/2024,240618-122644-Mohonk.bin,Mohonk,0,0.55,735.0,0.20,55.0,86.3,56,0.04,87.6,58.9,7.33,58.9,41.76790,-74.15557,380.4,6.99,-2.1,11.9,2.92,6.022,
12:26:10 PM,6/18/2024,240618-122610-Mohonk.bin,Mohonk,0,0.55,734.8,0.22,54.7,85.6,56,0.04,86.9,69.7,8.64,69.7,41.76788,-74.15554,376.7,7.14,-9.8,11.9,2.91,6.143,
12:25:42 PM,6/18/2024,240618-122542-Mohonk.bin,Mohonk,0,0.57,734.9,0.27,54.5,85.0,55,0.04,86.3,84.0,10.39,84.0,41.76791,-74.15558,373.3,7.26,-16.2,11.9,2.92,6.226,
12:25:07 PM,6/18/2024,240618-122507-Mohonk.bin,Mohonk,0,0.61,734.8,0.29,54.6,84.6,55,0.04,86.0,92.3,11.35,92.3,41.76791,-74.15557,375.4,7.36,-21.8,11.9,2.91,6.440,
12:24:35 PM,6/18/2024,240618-122435-Mohonk.bin,Mohonk,0,0.57,734.9,0.38,54.9,84.6,55,0.04,86.0,95.4,11.69,95.4,41.76793,-74.15557,376.3,7.41,-24.6,11.9,2.92,6.623,
12:24:03 PM,6/18/2024,240618-122403-Mohonk.bin,Mohonk,0,0.59,734.9,0.35,55.1,84.4,55,0.04,85.8,97.8,11.93,97.8,41.76791,-74.15556,371.8,7.46,-27.2,11.9,2.91,6.787,
12:23:31 PM,6/18/2024,240618-122331-Mohonk.bin,Mohonk,0,0.62,734.9,0.35,55.3,84.5,55,0.04,85.9,99.9,12.15,99.9,41.76791,-74.15555,372.7,7.50,-29.4,11.9,2.91,6.938,
12:22:51 PM,6/18/2024,240618-122251-Mohonk.bin,Mohonk,0,0.62,734.9,0.42,55.8,84.4,55,0.04,85.8,102.2,12.32,102.2,41.76790,-74.15555,375.7,7.54,-31.5,11.9,2.91,7.263,
12:22:18 PM,6/18/2024,240618-122218-Mohonk.bin,Mohonk,0,0.58,734.9,0.45,56.1,84.3,55,0.04,85.7,103.7,12.44,103.7,41.76790,-74.15556,376.5,7.57,-33.1,11.9,2.91,7.467,
12:21:41 PM,6/18/2024,240618-122141-Mohonk.bin,Mohonk,0,0.79,734.9,0.95,56.4,84.2,55,0.04,85.6,105.1,12.53,105.1,41.76791,-74.15558,374.1,7.60,-34.7,11.9,2.91,7.713,
12:21:02 PM,6/18/2024,240618-122102-Mohonk.bin,Mohonk,0,0.50,734.9,0.45,56.5,84.0,55,0.04,85.4,106.6,12.66,106.6,41.76790,-74.15556,375.3,7.62,-36.0,11.9,2.91,7.863,
12:20:30 PM,6/18/2024,240618-122030-Mohonk.bin,Mohonk,0,0.59,735.0,0.62,57.0,83.8,54,0.04,85.3,107.6,12.68,107.6,41.76788,-74.15558,374.4,7.64,-37.0,11.9,2.91,8.206,
12:20:03 PM,6/18/2024,240618-122002-Mohonk.bin,Mohonk,0,0.56,735.1,0.54,57.3,83.8,54,0.04,85.2,108.4,12.68,108.4,41.76786,-74.15559,374.8,7.65,-37.6,11.9,2.91,8.485,
12:19:35 PM,6/18/2024,240618-121935-Mohonk.bin,Mohonk,0,0.50,735.0,0.53,57.7,84.1,55,0.04,85.6,109.2,12.76,109.2,41.76789,-74.15557,376.5,7.66,-38.1,11.9,2.91,8.570,
12:19:01 PM,6/18/2024,240618-121901-Mohonk.bin,Mohonk,0,0.46,734.9,0.53,58.4,84.2,55,0.04,85.7,109.8,12.69,109.8,41.76791,-74.15559,371.3,7.66,-38.1,11.9,2.91,8.974,
12:18:27 PM,6/18/2024,240618-121827-Mohonk.bin,Mohonk,0,0.41,734.9,0.52,59.4,84.7,55,0.04,86.2,110.6,12.66,110.6,41.76796,-74.15560,364.5,7.66,-38.4,11.9,2.91,9.394,
12:17:50 PM,6/18/2024,240618-121749-Mohonk.bin,Mohonk,0,0.35,735.0,0.49,60.8,84.9,55,0.04,86.4,112.2,12.62,112.2,41.76791,-74.15560,371.5,7.67,-39.0,11.9,2.91,10.143,
12:17:14 PM,6/18/2024,240618-121714-Mohonk.bin,Mohonk,0,0.28,735.1,0.47,61.9,84.9,55,0.04,86.4,113.8,12.60,113.8,41.76791,-74.15557,372.6,7.68,-39.6,11.9,2.91,10.807,
12:16:47 PM,6/18/2024,240618-121647-Mohonk.bin,Mohonk,0,0.25,734.8,0.42,63.1,85.0,55,0.04,86.5,115.3,12.56,115.3,41.76789,-74.15558,374.0,7.68,-39.9,11.9,2.91,11.528,
12:15:56 PM,6/18/2024,240618-121556-Mohonk.bin,Mohonk,0,0.15,734.9,0.30,66.5,84.4,55,0.04,85.8,116.5,12.03,116.5,41.76791,-74.15558,369.8,7.66,-38.8,11.9,2.91,13.876,
12:15:49 PM,6/18/2024,240618-121549-Mohonk.bin,Mohonk,0,0.17,734.9,0.29,66.9,84.5,55,0.04,85.9,116.5,11.98,116.5,41.76790,-74.15557,372.5,7.66,-38.9,11.9,2.91,14.067,
12:15:13 PM,6/18/2024,240618-121513-Mohonk.bin,Mohonk,0,0.13,735.0,0.29,67.5,84.4,55,0.04,85.7,117.2,11.93,117.2,41.76793,-74.15556,374.2,7.68,-39.9,11.9,2.91,14.538,
12:14:37 PM,6/18/2024,240618-121437-Mohonk.bin,Mohonk,0,0.09,734.9,0.27,68.9,84.3,55,0.04,85.5,119.4,11.93,119.4,41.76790,-74.15557,374.3,7.70,-41.6,11.9,2.91,15.441,
12:14:07 PM,6/18/2024,240618-121407-Mohonk.bin,Mohonk,0,0.07,734.9,0.28,70.1,84.2,55,0.04,85.4,119.3,11.72,119.3,41.76792,-74.15560,371.4,7.69,-40.9,11.9,2.91,16.199,
12:13:26 PM,6/18/2024,240618-121325-Mohonk.bin,Mohonk,0,0.04,735.0,0.32,71.9,84.5,55,0.04,85.6,117.7,11.33,117.7,41.76797,-74.15555,366.9,7.67,-39.9,11.9,2.91,17.168,
12:12:29 PM,6/18/2024,240618-121229-Mohonk.bin,Mohonk,0,-0.05,735.0,0.24,73.9,84.4,55,0.04,85.3,108.9,10.20,108.9,41.76787,-74.15557,377.5,7.66,-39.3,11.9,2.91,18.480,
12:11:55 PM,6/18/2024,240618-121155-Mohonk.bin,Mohonk,0,-0.07,734.9,0.23,75.6,84.3,55,0.04,85.1,102.5,9.39,102.5,41.76789,-74.15558,376.1,7.67,-40.1,11.9,2.91,19.597,
12:11:26 PM,6/18/2024,240618-121126-Mohonk.bin,Mohonk,0,-0.06,735.0,0.25,77.4,84.4,55,0.04,85.0,97.1,8.71,97.1,41.76789,-74.15557,378.9,7.68,-41.1,11.9,2.91,20.657,
12:10:56 PM,6/18/2024,240618-121056-Mohonk.bin,Mohonk,0,-0.11,734.9,0.20,77.9,84.4,55,0.04,85.0,98.6,8.79,98.6,41.76791,-74.15557,376.3,7.72,-43.3,11.9,2.91,20.959,
12:10:13 PM,6/18/2024,240618-121013-Mohonk.bin,Mohonk,0,-0.13,735.0,0.18,78.4,84.4,55,0.04,85.0,99.6,8.83,99.6,41.76792,-74.15556,378.7,7.75,-44.9,11.9,2.91,21.254,
12:09:32 PM,6/18/2024,240618-120932-Mohonk.bin,Mohonk,0,-0.12,734.9,0.17,78.6,84.5,55,0.04,85.0,99.7,8.83,99.7,41.76791,-74.15558,379.3,7.76,-45.6,11.9,2.91,21.335,
12:09:01 PM,6/18/2024,240618-120901-Mohonk.bin,Mohonk,0,-0.14,735.0,0.14,78.8,84.4,55,0.04,84.9,100.2,8.84,100.2,41.76786,-74.15556,382.4,7.76,-45.8,11.9,2.91,21.542,
12:08:12 PM,6/18/2024,240618-120812-Mohonk.bin,Mohonk,0,-0.16,734.9,0.14,79.2,84.4,55,0.04,84.9,100.3,8.82,100.3,41.76788,-74.15555,383.3,7.76,-45.4,11.9,2.91,21.742,
12:07:27 PM,6/18/2024,240618-120727-Mohonk.bin,Mohonk,0,-0.18,735.0,0.15,80.0,85.0,55,0.04,85.5,100.0,8.76,100.0,41.76793,-74.15551,379.8,7.75,-45.0,11.9,2.91,21.916,
12:06:52 PM,6/18/2024,240618-120652-Mohonk.bin,Mohonk,0,-0.12,734.9,0.18,80.9,85.1,55,0.04,85.6,98.7,8.56,98.7,41.76790,-74.15551,385.5,7.74,-44.8,11.9,2.91,22.416,
12:06:19 PM,6/18/2024,240618-120619-Mohonk.bin,Mohonk,0,-0.19,735.1,0.14,81.5,84.7,55,0.04,85.0,101.5,8.69,101.5,41.76789,-74.15552,386.2,7.77,-46.5,11.9,2.91,23.060,
12:05:49 PM,6/18/2024,240618-120549-Mohonk.bin,Mohonk,0,-0.20,734.9,0.12,81.9,84.6,55,0.04,84.9,101.9,8.68,101.9,41.76789,-74.15555,382.1,7.77,-46.5,11.9,2.91,23.342,
12:05:11 PM,6/18/2024,240618-120511-Mohonk.bin,Mohonk,0,-0.19,734.9,0.10,82.1,84.6,55,0.04,84.9,102.1,8.69,102.1,41.76791,-74.15554,381.2,7.77,-46.6,11.9,2.91,23.412,
12:04:36 PM,6/18/2024,240618-120436-Mohonk.bin,Mohonk,0,-0.17,735.0,0.09,82.1,84.6,55,0.04,84.9,102.2,8.69,102.2,41.76790,-74.15556,379.8,7.77,-46.6,11.9,2.91,23.426,
12:03:56 PM,6/18/2024,240618-120355-Mohonk.bin,Mohonk,0,-0.18,735.1,0.10,82.2,84.7,55,0.04,84.9,102.2,8.68,102.2,41.76794,-74.15562,378.4,7.78,-46.9,11.9,2.91,23.490,
12:03:14 PM,6/18/2024,240618-120314-Mohonk.bin,Mohonk,0,-0.20,735.1,0.09,82.6,84.8,55,0.04,85.1,101.9,8.63,101.9,41.76787,-74.15557,381.3,7.77,-46.7,11.9,2.91,23.644,
12:02:47 PM,6/18/2024,240618-120247-Mohonk.bin,Mohonk,0,-0.10,735.0,0.08,82.8,84.7,55,0.04,84.9,102.0,8.62,102.0,41.76786,-74.15557,382.1,7.79,-47.4,11.9,2.91,23.804,
12:02:08 PM,6/18/2024,240618-120208-Mohonk.bin,Mohonk,0,-0.09,735.1,0.10,82.9,84.8,55,0.04,85.0,101.4,8.57,101.4,41.76784,-74.15556,383.9,7.83,-49.9,11.9,2.91,23.835,
11:18:41 AM,6/12/2024,240612-111841-Mohonk.bin,Mohonk,0,0.61,730.0,0.18,54.2,86.3,56,0.04,87.6,44.1,5.55,44.1,41.76796,-74.15562,385.0,6.72,12.6,11.9,2.86,5.532,
11:18:34 AM,6/12/2024,240612-111833-Mohonk.bin,Mohonk,0,0.62,730.0,0.23,54.0,86.0,56,0.04,87.3,46.0,5.80,46.0,41.76796,-74.15560,382.5,6.74,11.5,11.9,2.86,5.543,
11:18:25 AM,6/12/2024,240612-111825-Mohonk.bin,Mohonk,0,0.61,730.0,0.20,54.0,85.8,56,0.04,87.1,47.3,5.95,47.3,41.76793,-74.15559,383.1,6.76,10.5,11.9,2.86,5.576,
11:18:18 AM,6/12/2024,240612-111818-Mohonk.bin,Mohonk,0,0.63,730.0,0.17,54.0,85.8,56,0.04,87.1,48.4,6.08,48.4,41.76790,-74.15557,383.5,6.78,9.7,11.9,2.86,5.592,
11:17:52 AM,6/12/2024,240612-111752-Mohonk.bin,Mohonk,0,0.62,730.0,0.28,54.0,85.7,56,0.04,87.0,53.7,6.74,53.7,41.76790,-74.15558,384.1,6.84,6.0,11.9,2.86,5.625,
11:17:42 AM,6/12/2024,240612-111742-Mohonk.bin,Mohonk,0,0.61,730.0,0.22,54.0,85.7,56,0.04,87.0,56.1,7.04,56.1,41.76791,-74.15559,384.6,6.88,4.2,11.9,2.86,5.665,
11:17:30 AM,6/12/2024,240612-111730-Mohonk.bin,Mohonk,0,0.77,729.9,0.35,54.2,85.7,56,0.04,87.1,59.8,7.49,59.8,41.76789,-74.15560,382.0,6.92,1.8,11.9,2.86,5.743,
11:17:23 AM,6/12/2024,240612-111723-Mohonk.bin,Mohonk,0,0.88,730.0,0.66,54.5,85.9,56,0.04,87.2,62.4,7.80,62.4,41.76790,-74.15562,378.5,6.95,0.1,11.9,2.86,5.839,
11:17:13 AM,6/12/2024,240612-111713-Mohonk.bin,Mohonk,0,1.04,730.0,1.01,54.6,85.9,56,0.04,87.2,65.3,8.14,65.3,41.76791,-74.15562,373.7,6.99,-1.9,11.9,2.86,5.946,
11:17:06 AM,6/12/2024,240612-111706-Mohonk.bin,Mohonk,0,1.09,730.0,1.10,54.7,85.7,56,0.04,87.0,67.0,8.32,67.0,41.76789,-74.15559,376.6,7.02,-3.5,11.9,2.86,6.047,
11:16:57 AM,6/12/2024,240612-111657-Mohonk.bin,Mohonk,0,1.11,730.0,1.20,54.7,85.7,56,0.04,87.0,67.9,8.44,67.9,41.76787,-74.15557,382.0,7.05,-5.0,11.9,2.86,6.080,
11:15:58 AM,6/12/2024,240612-111558-Mohonk.bin,Mohonk,0,1.13,730.0,0.77,54.4,84.8,55,0.04,86.2,85.6,10.59,85.6,41.76788,-74.15556,376.8,7.33,-20.3,11.9,2.86,6.233,
11:15:44 AM,6/12/2024,240612-111544-Mohonk.bin,Mohonk,0,1.12,730.0,1.00,54.3,84.5,55,0.04,85.9,94.2,11.64,94.2,41.76789,-74.15559,376.4,7.51,-29.7,11.9,2.86,6.285,
11:15:36 AM,6/12/2024,240612-111536-Mohonk.bin,Mohonk,0,1.30,730.0,1.38,54.4,84.3,55,0.04,85.7,100.5,12.38,100.5,41.76789,-74.15558,376.6,7.54,-31.6,11.9,2.86,6.421,
11:15:29 AM,6/12/2024,240612-111529-Mohonk.bin,Mohonk,0,1.44,730.0,1.46,54.6,84.4,55,0.04,85.8,101.4,12.45,101.4,41.76789,-74.15556,376.3,7.56,-32.5,11.9,2.86,6.528,
11:15:19 AM,6/12/2024,240612-111519-Mohonk.bin,Mohonk,0,1.43,730.0,1.99,54.8,84.3,55,0.04,85.7,101.9,12.46,101.9,41.76789,-74.15556,376.7,7.57,-33.1,11.9,2.86,6.689,
11:15:04 AM,6/12/2024,240612-111504-Mohonk.bin,Mohonk,0,0.97,730.0,1.99,55.1,84.1,55,0.04,85.5,102.3,12.43,102.3,41.76788,-74.15554,377.3,7.58,-33.8,11.9,2.86,6.951,
11:14:56 AM,6/12/2024,240612-111456-Mohonk.bin,Mohonk,0,0.79,730.0,1.00,55.7,84.2,55,0.04,85.7,103.1,12.43,103.1,41.76788,-74.15555,377.3,7.59,-34.5,11.9,2.86,7.240,
11:14:48 AM,6/12/2024,240612-111448-Mohonk.bin,Mohonk,0,0.82,730.0,0.87,56.0,84.3,55,0.04,85.8,104.0,12.49,104.0,41.76788,-74.15554,376.5,7.61,-35.2,11.9,2.85,7.439,
11:14:15 AM,6/12/2024,240612-111415-Mohonk.bin,Mohonk,0,0.59,730.0,0.81,56.8,84.1,55,0.04,85.6,106.7,12.63,106.7,41.76788,-74.15556,380.1,7.66,-38.2,11.9,2.85,7.988,
11:14:07 AM,6/12/2024,240612-111407-Mohonk.bin,Mohonk,0,0.53,730.0,0.72,57.4,84.0,55,0.04,85.4,107.5,12.60,107.5,41.76788,-74.15555,380.0,7.67,-38.8,11.9,2.85,8.415,
11:14:00 AM,6/12/2024,240612-111400-Mohonk.bin,Mohonk,0,0.48,730.0,0.64,57.9,84.0,55,0.04,85.5,108.3,12.60,108.3,41.76788,-74.15554,380.5,7.68,-39.3,11.9,2.85,8.696,
11:13:51 AM,6/12/2024,240612-111351-Mohonk.bin,Mohonk,0,0.52,730.0,0.64,58.8,84.1,55,0.04,85.6,110.1,12.65,110.1,41.76788,-74.15554,379.8,7.69,-39.8,11.9,2.85,9.227,
11:13:42 AM,6/12/2024,240612-111342-Mohonk.bin,Mohonk,0,0.51,730.0,0.72,59.4,83.9,55,0.04,85.4,111.1,12.62,111.1,41.76787,-74.15553,379.1,7.69,-40.1,11.9,2.85,9.706,
11:13:28 AM,6/12/2024,240612-111328-Mohonk.bin,Mohonk,0,0.36,730.0,0.48,60.6,84.5,55,0.04,86.0,111.8,12.56,111.8,41.76785,-74.15553,380.6,7.69,-40.2,11.9,2.85,10.174,
11:13:00 AM,6/12/2024,240612-111300-Mohonk.bin,Mohonk,0,0.22,730.0,0.31,62.2,83.8,54,0.04,85.2,112.5,12.26,112.5,41.76788,-74.15556,380.0,7.66,-38.5,11.9,2.85,11.493,
11:12:53 AM,6/12/2024,240612-111253-Mohonk.bin,Mohonk,0,0.22,730.0,0.34,62.8,84.0,55,0.04,85.4,112.6,12.18,112.6,41.76789,-74.15555,381.3,7.65,-38.0,11.9,2.85,11.819,
11:12:47 AM,6/12/2024,240612-111247-Mohonk.bin,Mohonk,0,0.19,730.0,0.31,63.5,84.1,55,0.04,85.6,112.4,12.06,112.4,41.76789,-74.15555,382.0,7.64,-37.5,11.9,2.85,12.156,
11:12:30 AM,6/12/2024,240612-111230-Mohonk.bin,Mohonk,0,0.16,730.0,0.26,65.3,83.8,54,0.04,85.2,113.2,11.80,113.2,41.76790,-74.15556,383.8,7.62,-36.4,11.9,2.85,13.429,
11:12:24 AM,6/12/2024,240612-111224-Mohonk.bin,Mohonk,0,0.14,730.0,0.24,66.0,84.1,55,0.04,85.4,113.0,11.71,113.0,41.76791,-74.15556,383.4,7.61,-36.0,11.9,2.85,13.734,
11:12:17 AM,6/12/2024,240612-111217-Mohonk.bin,Mohonk,0,0.12,730.0,0.25,66.5,84.4,55,0.04,85.7,112.8,11.65,112.8,41.76790,-74.15556,382.1,7.60,-35.7,11.9,2.85,13.902,
11:11:35 AM,6/12/2024,240612-111135-Mohonk.bin,Mohonk,0,0.05,730.0,0.22,69.7,85.7,56,0.04,86.9,106.7,10.70,106.7,41.76785,-74.15552,382.4,7.54,-32.6,11.9,2.85,15.267,
11:11:27 AM,6/12/2024,240612-111127-Mohonk.bin,Mohonk,0,0.06,730.0,0.24,71.4,84.9,55,0.04,86.1,101.7,9.89,101.7,41.76785,-74.15552,381.4,7.54,-32.4,11.9,2.85,16.628,
11:11:08 AM,6/12/2024,240612-111108-Mohonk.bin,Mohonk,0,0.01,730.0,0.16,75.0,83.8,54,0.04,84.6,92.8,8.51,92.8,41.76786,-74.15554,381.9,7.53,-32.4,11.9,2.85,19.536,
11:11:02 AM,6/12/2024,240612-111102-Mohonk.bin,Mohonk,0,0.01,729.9,0.15,75.1,83.6,54,0.04,84.4,93.2,8.53,93.2,41.76788,-74.15554,381.2,7.54,-32.6,11.9,2.85,19.662,
11:10:54 AM,6/12/2024,240612-111054-Mohonk.bin,Mohonk,0,-0.01,730.0,0.17,75.3,83.7,54,0.04,84.5,93.5,8.54,93.5,41.76789,-74.15554,381.6,7.54,-32.8,11.9,2.85,19.726,
11:10:48 AM,6/12/2024,240612-111048-Mohonk.bin,Mohonk,0,-0.01,730.0,0.15,75.4,83.7,54,0.04,84.5,93.8,8.56,93.8,41.76788,-74.15554,382.0,7.54,-33.1,11.9,2.85,19.814,
11:10:41 AM,6/12/2024,240612-111041-Mohonk.bin,Mohonk,0,-0.03,730.0,0.15,75.5,83.7,54,0.04,84.4,94.2,8.58,94.2,41.76788,-74.15555,382.6,7.55,-33.2,11.9,2.85,19.911,
11:10:32 AM,6/12/2024,240612-111032-Mohonk.bin,Mohonk,0,-0.03,730.0,0.12,75.6,83.6,54,0.04,84.4,94.3,8.58,94.3,41.76788,-74.15554,381.7,7.55,-33.3,11.9,2.85,19.949,
11:10:18 AM,6/12/2024,240612-111018-Mohonk.bin,Mohonk,0,-0.04,730.0,0.12,75.6,83.7,54,0.04,84.4,94.4,8.59,94.4,41.76788,-74.15554,380.2,7.55,-33.3,11.9,2.85,19.955,
11:10:12 AM,6/12/2024,240612-111012-Mohonk.bin,Mohonk,0,-0.04,730.0,0.11,75.6,83.6,54,0.04,84.4,94.4,8.59,94.4,41.76788,-74.15556,380.4,7.55,-33.3,11.9,2.85,19.959,
11:09:55 AM,6/12/2024,240612-110955-Mohonk.bin,Mohonk,0,0.00,730.0,0.13,75.6,83.7,54,0.04,84.4,94.5,8.60,94.5,41.76789,-74.15556,382.5,7.55,-33.4,11.9,2.85,19.966,
11:09:49 AM,6/12/2024,240612-110949-Mohonk.bin,Mohonk,0,0.00,730.0,0.13,75.6,83.6,54,0.04,84.4,94.5,8.60,94.5,41.76789,-74.15556,381.4,7.55,-33.4,11.9,2.85,19.967,
11:09:43 AM,6/12/2024,240612-110943-Mohonk.bin,Mohonk,0,-0.02,730.0,0.12,75.6,83.7,54,0.04,84.4,94.5,8.60,94.5,41.76789,-74.15556,381.1,7.55,-33.4,11.9,2.85,19.969,
11:09:34 AM,6/12/2024,240612-110934-Mohonk.bin,Mohonk,0,-0.03,730.0,0.12,75.6,83.6,54,0.04,84.3,94.5,8.60,94.5,41.76788,-74.15555,382.3,7.55,-33.4,11.9,2.85,19.968,
11:09:25 AM,6/12/2024,240612-110925-Mohonk.bin,Mohonk,0,-0.03,730.0,0.10,75.6,83.7,54,0.04,84.4,94.5,8.59,94.5,41.76789,-74.15555,383.7,7.55,-33.4,11.9,2.85,19.966,
11:09:15 AM,6/12/2024,240612-110915-Mohonk.bin,Mohonk,0,-0.02,730.0,0.13,75.6,83.6,54,0.04,84.4,94.5,8.59,94.5,41.76786,-74.15554,382.8,7.55,-33.5,11.9,2.85,19.963,
11:08:56 AM,6/12/2024,240612-110856-Mohonk.bin,Mohonk,0,-0.03,730.0,0.13,75.6,83.6,54,0.04,84.4,94.5,8.59,94.5,41.76786,-74.15552,382.8,7.55,-33.5,11.9,2.85,19.959,
11:08:40 AM,6/12/2024,240612-110840-Mohonk.bin,Mohonk,0,-0.01,730.0,0.13,75.6,83.6,54,0.04,84.4,94.4,8.59,94.4,41.76786,-74.15551,385.6,7.55,-33.6,11.9,2.85,19.952,
11:08:25 AM,6/12/2024,240612-110825-Mohonk.bin,Mohonk,0,0.43,730.0,0.14,75.6,83.7,54,0.04,84.4,94.5,8.60,94.5,41.76789,-74.15553,386.5,7.55,-33.5,11.9,2.85,19.952,
10:54:56 AM,6/12/2024,240612-105456-Mohonk.bin,Mohonk,0,3.56,730.0,0.25,0.5,0.6,0,0.00,0.6,95.6,9.00,95.6,41.76789,-74.15555,377.2,7.65,-38.9,11.9,2.81,18.293,
10:54:05 AM,6/12/2024,240612-105255-Mohonk.bin,Mohonk,0,3.43,730.0,0.26,0.7,0.8,1,0.00,0.8,94.5,8.73,94.5,41.76791,-74.15557,376.7,7.39,-24.3,11.9,2.81,19.193,
10:53:55 AM,6/12/2024,240612-105255-Mohonk.bin,Mohonk,0,3.09,730.0,0.24,1.0,1.1,1,0.00,1.1,94.3,8.66,94.3,41.76790,-74.15556,376.4,7.40,-24.9,11.9,2.81,19.464,
10:53:45 AM,6/12/2024,240612-105255-Mohonk.bin,Mohonk,0,1.21,730.0,0.18,1.3,1.5,1,0.00,1.5,94.6,8.62,94.6,41.76790,-74.15555,378.0,7.57,-34.9,12.0,2.80,19.842,
10:53:35 AM,6/12/2024,240612-105255-Mohonk.bin,Mohonk,0,0.01,730.0,0.12,75.6,83.6,54,0.04,84.4,95.1,8.65,95.1,41.76791,-74.15555,376.0,7.60,-36.3,11.9,2.80,19.950,
10:53:25 AM,6/12/2024,240612-105255-Mohonk.bin,Mohonk,0,-0.01,730.0,0.13,75.5,83.6,54,0.04,84.3,95.5,8.69,95.5,41.76792,-74.15555,374.1,7.63,-38.2,11.9,2.80,19.927,
10:53:15 AM,6/12/2024,240612-105255-Mohonk.bin,Mohonk,0,0.00,730.0,0.12,75.4,83.6,54,0.04,84.3,96.6,8.80,96.6,41.76793,-74.15555,372.3,7.66,-39.5,11.9,2.80,19.876,
10:53:05 AM,6/12/2024,240612-105255-Mohonk.bin,Mohonk,0,0.13,730.0,0.21,12.4,13.8,9,0.00,13.9,97.8,8.93,97.8,41.76795,-74.15557,367.6,7.69,-41.6,11.9,2.80,19.829,
10:52:55 AM,6/12/2024,240612-105255-Mohonk.bin,Mohonk,0,4.07,730.0,0.21,0.4,0.5,0,0.00,0.5,94.2,8.97,94.2,41.76796,-74.15559,366.9,7.19,-12.8,11.9,2.79,17.702,
10:50:24 AM,6/12/2024,240612-105004-Mohonk.bin,Mohonk,0,0.04,730.0,0.11,75.0,83.0,54,0.04,83.7,95.0,8.64,95.0,41.76789,-74.15552,386.9,7.57,-34.5,0.0,2.48,19.964,
10:50:14 AM,6/12/2024,240612-105004-Mohonk.bin,Mohonk,0,0.02,730.0,0.10,75.1,83.1,54,0.04,83.8,95.0,8.64,95.0,41.76791,-74.15549,388.9,7.57,-34.6,0.0,2.51,19.955,
10:50:04 AM,6/12/2024,240612-105004-Mohonk.bin,Mohonk,0,0.04,730.0,0.10,74.2,82.1,53,0.04,82.9,95.0,8.65,95.0,41.76791,-74.15549,388.9,7.57,-34.8,0.0,2.54,19.957,
10:49:31 AM,6/12/2024,240612-104911-Mohonk.bin,Mohonk,0,0.03,730.1,0.12,75.0,82.9,54,0.04,83.7,95.1,8.65,95.1,41.76789,-74.15554,385.8,7.58,-35.1,0.0,2.50,19.968,
10:49:21 AM,6/12/2024,240612-104911-Mohonk.bin,Mohonk,0,0.05,730.0,0.12,75.0,83.0,54,0.04,83.8,95.1,8.65,95.1,41.76789,-74.15553,384.9,7.58,-35.2,0.0,2.53,19.962,
10:49:11 AM,6/12/2024,240612-104911-Mohonk.bin,Mohonk,0,0.07,730.0,0.11,75.1,83.1,54,0.04,83.8,95.1,8.65,95.1,41.76790,-74.15551,382.4,7.58,-35.3,0.0,2.52,19.951,
12:43:15 PM,6/5/2024,240605-124315-Mohonk.bin,Mohonk,0,0.65,726.7,0.38,54.1,86.0,56,0.04,87.3,54.7,6.89,54.7,41.76791,-74.15556,386.1,7.00,-2.2,0.0,2.43,5.578,
12:43:06 PM,6/5/2024,240605-124306-Mohonk.bin,Mohonk,0,0.67,726.6,0.38,54.0,85.6,56,0.04,87.0,59.9,7.52,59.9,41.76793,-74.15556,388.3,7.04,-4.7,0.0,2.47,5.668,
12:43:00 PM,6/5/2024,240605-124300-Mohonk.bin,Mohonk,0,0.66,726.7,0.40,54.0,85.5,56,0.04,86.8,62.0,7.77,62.0,41.76795,-74.15556,390.9,7.07,-5.9,0.0,2.47,5.694,
12:42:49 PM,6/5/2024,240605-124249-Mohonk.bin,Mohonk,0,0.73,726.7,0.46,53.9,85.3,55,0.04,86.7,69.0,8.65,69.0,41.76797,-74.15556,395.9,7.12,-8.8,0.0,2.47,5.714,
12:42:44 PM,6/5/2024,240605-124244-Mohonk.bin,Mohonk,0,0.73,726.6,0.63,54.0,85.4,56,0.04,86.7,74.6,9.33,74.6,41.76797,-74.15556,394.4,7.25,-15.7,0.0,2.48,5.767,
