TIME,DATE,FILE NAME,SITE NAME,FAULT CODE,PHYCOCYANIN (RFU)-14C102008,BAROMETER (MMHG)-24C102759,CHLOROPHYLL (RFU)-14C102008,COND (µS/CM)-15F102368,SP COND (µS/CM)-15F102368,TDS (MG/L)-15F102368,SAL (PSU)-15F102368,NLFCOND (µS/CM)-15F102368,DO (% SAT)-13C101369,DO (MG/L)-13C101369,DO (% CB)-13C101369,GPS LATITUDE (°)-24C102759,GPS LONGITUDE (°)-24C102759,ALTITUDE (M)-24C102759,CABLE POWER (VOLT)-24C102759,BATTERY POWER (VOLT)-24C102759,TEMP (°C)-15F102368,
10:36:59 AM,7/8/2026,260708-103656-Mohonk.bin,Mohonk,0,0.40,730.4,0.34,68.1,102.1,66,0.05,103.9,76.9,9.20,78.4,41.76791,-74.15560,379.0,11.9,2.66,7.559,
10:36:19 AM,7/8/2026,260708-103617-Mohonk.bin,Mohonk,0,0.42,730.4,0.44,68.6,102.0,66,0.05,103.7,83.4,9.91,85.1,41.76789,-74.15561,369.9,11.9,2.66,7.873,
10:35:43 AM,7/8/2026,260708-103541-Mohonk.bin,Mohonk,0,0.37,730.4,0.35,69.1,102.1,66,0.05,103.9,89.9,10.62,91.7,41.76794,-74.15559,363.7,11.9,2.66,8.103,
10:35:15 AM,7/8/2026,260708-103513-Mohonk.bin,Mohonk,0,0.32,730.4,0.34,69.5,101.9,66,0.05,103.6,95.8,11.23,97.7,41.76793,-74.15562,365.1,11.9,2.66,8.386,
10:34:39 AM,7/8/2026,260708-103436-Mohonk.bin,Mohonk,0,0.31,730.4,0.38,70.7,102.0,66,0.05,103.8,102.0,11.82,104.1,41.76796,-74.15565,363.7,11.9,2.66,8.910,
10:34:07 AM,7/8/2026,260708-103405-Mohonk.bin,Mohonk,0,0.29,730.4,0.32,71.3,101.6,66,0.05,103.4,106.8,12.24,108.9,41.76800,-74.15562,369.7,11.9,2.66,9.351,
10:33:35 AM,7/8/2026,260708-103333-Mohonk.bin,Mohonk,0,0.29,730.5,0.35,72.0,101.6,66,0.05,103.4,110.0,12.49,112.2,41.76789,-74.15559,375.2,11.9,2.66,9.735,
10:33:05 AM,7/8/2026,260708-103302-Mohonk.bin,Mohonk,0,0.23,730.5,0.34,72.9,101.8,66,0.05,103.6,113.3,12.74,115.6,41.76791,-74.15559,380.8,11.9,2.66,10.136,
10:32:36 AM,7/8/2026,260708-103233-Mohonk.bin,Mohonk,0,0.21,730.4,0.35,74.0,101.7,66,0.05,103.5,117.1,12.98,119.4,41.76792,-74.15561,381.9,11.9,2.66,10.754,
10:32:08 AM,7/8/2026,260708-103206-Mohonk.bin,Mohonk,0,0.22,730.5,0.33,75.4,102.1,66,0.05,103.9,119.5,13.08,121.9,41.76817,-74.15569,382.2,11.9,2.66,11.322,
10:31:49 AM,7/8/2026,260708-103147-Mohonk.bin,Mohonk,0,0.14,730.4,0.28,75.5,102.2,66,0.05,104.0,120.0,13.12,122.4,0.00000,0.00000,0.0,11.9,2.66,11.350,
10:31:13 AM,7/8/2026,260708-103111-Mohonk.bin,Mohonk,0,0.07,730.4,0.26,77.5,102.3,66,0.05,104.0,122.6,13.11,125.1,41.76803,-74.15562,380.3,11.9,2.66,12.322,
10:30:47 AM,7/8/2026,260708-103045-Mohonk.bin,Mohonk,0,0.05,730.5,0.29,78.9,102.5,67,0.05,104.2,123.7,13.05,126.2,41.76799,-74.15565,381.8,12.0,2.66,12.963,
10:30:19 AM,7/8/2026,260708-103016-Mohonk.bin,Mohonk,0,0.05,730.4,0.28,80.6,103.2,67,0.05,104.9,124.6,12.96,127.1,41.76783,-74.15570,383.2,11.9,2.66,13.564,
10:29:50 AM,7/8/2026,260708-102948-Mohonk.bin,Mohonk,0,-0.03,730.5,0.27,82.0,103.8,67,0.05,105.4,125.1,12.88,127.6,41.76787,-74.15564,380.5,11.9,2.66,14.035,
10:29:11 AM,7/8/2026,260708-102908-Mohonk.bin,Mohonk,0,-0.06,730.4,0.29,85.6,104.3,68,0.05,105.9,125.7,12.50,128.2,41.76789,-74.15549,376.1,12.0,2.66,15.606,
10:28:41 AM,7/8/2026,260708-102838-Mohonk.bin,Mohonk,0,-0.10,730.4,0.27,88.2,104.4,68,0.05,105.7,124.1,12.02,126.6,41.76785,-74.15551,383.0,11.9,2.66,16.868,
10:28:09 AM,7/8/2026,260708-102806-Mohonk.bin,Mohonk,0,-0.14,730.4,0.27,89.8,104.2,68,0.05,105.5,121.4,11.55,123.8,41.76788,-74.15559,378.0,12.0,2.66,17.747,
10:27:41 AM,7/8/2026,260708-102738-Mohonk.bin,Mohonk,0,-0.24,730.4,0.25,91.5,104.5,68,0.05,105.6,119.1,11.15,121.5,41.76791,-74.15559,382.4,11.9,2.66,18.527,
10:27:13 AM,7/8/2026,260708-102711-Mohonk.bin,Mohonk,0,-0.28,730.4,0.19,93.1,104.3,68,0.05,105.3,115.0,10.58,117.3,41.76788,-74.15560,381.8,11.9,2.66,19.383,
10:26:38 AM,7/8/2026,260708-102635-Mohonk.bin,Mohonk,0,-0.35,730.4,0.20,95.7,104.7,68,0.05,105.5,108.0,9.72,110.1,41.76790,-74.15560,379.0,11.9,2.66,20.502,
10:26:07 AM,7/8/2026,260708-102605-Mohonk.bin,Mohonk,0,-0.40,730.4,0.14,97.7,104.9,68,0.05,105.6,102.4,9.05,104.4,41.76796,-74.15564,374.4,11.9,2.66,21.395,
10:25:33 AM,7/8/2026,260708-102531-Mohonk.bin,Mohonk,0,-0.40,730.4,0.14,98.6,103.5,67,0.05,104.0,100.0,8.65,102.0,41.76796,-74.15562,373.5,11.9,2.66,22.538,
10:25:04 AM,7/8/2026,260708-102502-Mohonk.bin,Mohonk,0,-0.51,730.4,0.08,98.5,102.7,67,0.05,103.1,94.9,8.15,96.8,41.76791,-74.15558,375.4,11.9,2.66,22.888,
10:24:26 AM,7/8/2026,260708-102424-Mohonk.bin,Mohonk,0,-0.57,730.3,0.07,97.7,101.7,66,0.05,102.1,92.6,7.96,94.5,41.76791,-74.15562,380.3,12.0,2.66,22.910,
10:23:42 AM,7/8/2026,260708-102340-Mohonk.bin,Mohonk,0,-0.55,730.4,0.06,94.6,98.5,64,0.05,98.9,92.4,7.93,94.2,41.76789,-74.15561,383.9,12.0,2.66,22.931,
10:23:15 AM,7/8/2026,260708-102312-Mohonk.bin,Mohonk,0,-0.55,730.4,0.05,94.5,98.3,64,0.05,98.7,92.9,7.97,94.7,41.76791,-74.15560,381.9,11.9,2.66,22.965,
10:22:47 AM,7/8/2026,260708-102245-Mohonk.bin,Mohonk,0,-0.54,730.4,0.05,94.2,98.0,64,0.05,98.4,93.7,8.04,95.6,41.76791,-74.15559,379.7,11.9,2.66,22.978,
10:22:20 AM,7/8/2026,260708-102217-Mohonk.bin,Mohonk,0,-0.50,730.4,0.08,94.2,98.0,64,0.05,98.3,94.1,8.07,96.0,41.76791,-74.15559,380.9,11.9,2.66,22.987,
10:21:52 AM,7/8/2026,260708-102150-Mohonk.bin,Mohonk,0,-0.54,730.4,0.08,94.2,97.9,64,0.05,98.3,94.1,8.07,96.0,41.76794,-74.15556,383.1,11.9,2.66,22.993,
10:21:12 AM,7/8/2026,260708-102110-Mohonk.bin,Mohonk,0,-0.53,730.3,0.08,94.1,97.8,64,0.05,98.2,94.6,8.11,96.5,41.76754,-74.15540,390.3,11.9,2.66,23.007,
10:20:39 AM,7/8/2026,260708-102036-Mohonk.bin,Mohonk,0,-0.57,730.3,0.06,94.0,97.7,64,0.04,98.1,94.8,8.13,96.7,41.76758,-74.15542,388.1,12.0,2.66,23.016,
10:20:12 AM,7/8/2026,260708-102010-Mohonk.bin,Mohonk,0,-0.54,730.4,0.08,93.9,97.6,63,0.04,97.9,94.9,8.14,96.8,41.76756,-74.15541,387.7,11.9,2.66,23.024,
10:19:45 AM,7/8/2026,260708-101942-Mohonk.bin,Mohonk,0,-0.54,730.3,0.04,93.6,97.3,63,0.04,97.6,95.2,8.16,97.1,41.76754,-74.15539,389.4,12.0,2.66,23.055,
10:19:17 AM,7/8/2026,260708-101915-Mohonk.bin,Mohonk,0,-0.52,730.3,0.04,93.7,97.3,63,0.04,97.6,95.3,8.16,97.2,41.76748,-74.15536,390.5,11.9,2.66,23.065,
10:18:46 AM,7/8/2026,260708-101844-Mohonk.bin,Mohonk,0,-0.55,730.3,0.05,94.1,97.6,63,0.04,97.9,95.5,8.18,97.5,0.00000,0.00000,0.0,11.9,2.66,23.099,
10:18:19 AM,7/8/2026,260708-101817-Mohonk.bin,Mohonk,0,-0.52,730.3,0.07,94.6,98.0,64,0.05,98.3,95.6,8.17,97.5,0.00000,0.00000,0.0,11.9,2.66,23.182,
10:17:54 AM,7/8/2026,260708-101752-Mohonk.bin,Mohonk,0,-0.56,730.3,0.03,94.7,97.9,64,0.05,98.2,95.9,8.18,97.8,0.00000,0.00000,0.0,11.9,2.66,23.288,
10:17:25 AM,7/8/2026,260708-101722-Mohonk.bin,Mohonk,0,-0.56,730.3,0.05,94.7,97.9,64,0.05,98.2,96.5,8.23,98.4,0.00000,0.00000,0.0,11.9,2.66,23.286,
12:16:02 PM,6/30/2026,260630-121600-Mohonk.bin,Mohonk,0,7.08,730.6,4.11,72.3,113.9,74,0.05,115.7,9.7,1.21,9.9,41.76788,-74.15554,389.5,11.9,2.68,5.878,
12:15:36 PM,6/30/2026,260630-121533-Mohonk.bin,Mohonk,0,2.01,730.6,1.14,69.7,109.7,71,0.05,111.4,11.6,1.45,11.8,41.76786,-74.15555,390.6,11.9,2.68,5.897,
12:15:05 PM,6/30/2026,260630-121503-Mohonk.bin,Mohonk,0,0.50,730.6,0.16,69.1,108.5,71,0.05,110.2,15.4,1.92,15.7,41.76785,-74.15557,388.1,11.9,2.68,5.961,
12:14:34 PM,6/30/2026,260630-121431-Mohonk.bin,Mohonk,0,0.49,730.6,0.17,68.8,108.0,70,0.05,109.7,21.6,2.69,22.1,41.76788,-74.15558,374.5,11.9,2.68,6.021,
12:14:05 PM,6/30/2026,260630-121403-Mohonk.bin,Mohonk,0,0.47,730.6,0.25,68.5,107.2,70,0.05,108.9,28.3,3.51,28.8,41.76787,-74.15559,375.4,11.9,2.68,6.107,
12:13:37 PM,6/30/2026,260630-121334-Mohonk.bin,Mohonk,0,0.52,730.6,0.27,68.5,106.9,69,0.05,108.6,33.8,4.19,34.5,41.76788,-74.15559,375.5,11.9,2.68,6.167,
12:13:03 PM,6/30/2026,260630-121301-Mohonk.bin,Mohonk,0,0.49,730.7,0.37,68.0,105.6,69,0.05,107.3,44.0,5.42,44.9,41.76793,-74.15555,374.6,11.9,2.68,6.363,
12:12:35 PM,6/30/2026,260630-121233-Mohonk.bin,Mohonk,0,0.57,730.6,0.39,68.1,105.2,68,0.05,107.0,50.4,6.18,51.4,41.76794,-74.15556,370.6,11.9,2.68,6.544,
12:12:12 PM,6/30/2026,260630-121209-Mohonk.bin,Mohonk,0,0.49,730.6,0.43,67.9,104.3,68,0.05,106.0,57.9,7.08,59.1,41.76794,-74.15556,372.4,11.9,2.68,6.746,
12:11:44 PM,6/30/2026,260630-121142-Mohonk.bin,Mohonk,0,0.49,730.6,0.44,67.8,103.3,67,0.05,105.0,69.4,8.42,70.8,41.76788,-74.15559,376.6,11.9,2.68,6.993,
12:11:19 PM,6/30/2026,260630-121117-Mohonk.bin,Mohonk,0,0.58,730.6,0.60,67.5,102.1,66,0.05,103.8,77.1,9.29,78.6,41.76784,-74.15557,382.3,11.9,2.68,7.284,
12:10:55 PM,6/30/2026,260630-121053-Mohonk.bin,Mohonk,0,0.54,730.6,0.61,67.6,101.8,66,0.05,103.5,81.8,9.82,83.5,41.76785,-74.15556,383.2,11.9,2.68,7.437,
12:10:28 PM,6/30/2026,260630-121025-Mohonk.bin,Mohonk,0,0.52,730.6,0.58,68.1,101.8,66,0.05,103.5,88.1,10.51,89.8,41.76786,-74.15555,389.0,11.9,2.68,7.682,
12:10:00 PM,6/30/2026,260630-120958-Mohonk.bin,Mohonk,0,0.51,730.8,0.47,68.7,101.8,66,0.05,103.5,93.4,11.07,95.3,41.76786,-74.15554,395.4,11.9,2.68,7.965,
12:09:45 PM,6/30/2026,260630-120943-Mohonk.bin,Mohonk,0,0.50,730.8,0.64,68.7,101.7,66,0.05,103.4,95.6,11.32,97.6,41.76784,-74.15555,396.9,11.9,2.68,8.013,
12:09:14 PM,6/30/2026,260630-120911-Mohonk.bin,Mohonk,0,0.45,730.7,0.46,69.3,101.3,66,0.05,103.1,102.0,11.95,104.1,41.76785,-74.15556,393.5,11.9,2.68,8.444,
12:08:37 PM,6/30/2026,260630-120835-Mohonk.bin,Mohonk,0,0.38,730.7,0.44,69.5,101.0,66,0.05,102.8,106.3,12.38,108.4,41.76789,-74.15556,390.1,11.9,2.68,8.652,
12:08:05 PM,6/30/2026,260630-120803-Mohonk.bin,Mohonk,0,0.40,730.7,0.41,70.6,101.1,66,0.05,102.9,111.1,12.78,113.3,41.76787,-74.15556,385.3,11.9,2.68,9.202,
12:07:31 PM,6/30/2026,260630-120729-Mohonk.bin,Mohonk,0,0.30,730.8,0.39,71.5,101.6,66,0.05,103.4,114.0,13.02,116.3,41.76789,-74.15557,382.2,11.9,2.68,9.480,
12:06:58 PM,6/30/2026,260630-120656-Mohonk.bin,Mohonk,0,0.27,730.7,0.36,72.2,101.1,66,0.05,102.9,116.8,13.17,119.1,41.76789,-74.15558,379.3,11.9,2.68,10.039,
12:06:34 PM,6/30/2026,260630-120631-Mohonk.bin,Mohonk,0,0.26,730.7,0.32,73.1,101.7,66,0.05,103.6,118.4,13.28,120.8,41.76787,-74.15559,376.6,11.9,2.68,10.277,
12:05:58 PM,6/30/2026,260630-120555-Mohonk.bin,Mohonk,0,0.21,730.8,0.38,74.0,101.3,66,0.05,103.1,121.3,13.40,123.8,41.76783,-74.15560,369.7,11.9,2.68,10.902,
12:05:31 PM,6/30/2026,260630-120528-Mohonk.bin,Mohonk,0,0.17,730.6,0.41,75.0,101.8,66,0.05,103.6,122.7,13.45,125.2,41.76784,-74.15559,373.4,11.9,2.68,11.230,
12:05:01 PM,6/30/2026,260630-120459-Mohonk.bin,Mohonk,0,0.19,730.8,0.46,78.5,102.8,67,0.05,104.6,126.6,13.46,129.2,41.76785,-74.15556,386.7,11.9,2.68,12.589,
12:04:35 PM,6/30/2026,260630-120433-Mohonk.bin,Mohonk,0,0.17,730.8,0.53,81.3,104.0,68,0.05,105.7,129.0,13.42,131.6,41.76791,-74.15553,395.9,11.9,2.68,13.542,
12:04:10 PM,6/30/2026,260630-120408-Mohonk.bin,Mohonk,0,0.08,730.8,0.44,83.0,103.3,67,0.05,104.9,129.6,13.15,132.2,41.76794,-74.15553,393.5,11.9,2.68,14.704,
12:03:36 PM,6/30/2026,260630-120333-Mohonk.bin,Mohonk,0,0.02,730.8,0.42,84.4,103.4,67,0.05,105.0,127.9,12.79,130.4,41.76788,-74.15555,390.5,11.9,2.68,15.346,
12:03:06 PM,6/30/2026,260630-120303-Mohonk.bin,Mohonk,0,0.06,730.9,0.45,86.0,103.5,67,0.05,104.9,124.6,12.24,127.1,41.76785,-74.15556,387.4,11.9,2.68,16.192,
12:02:09 PM,6/30/2026,260630-120207-Mohonk.bin,Mohonk,0,-0.08,730.9,0.37,87.4,103.5,67,0.05,104.9,123.9,12.02,126.4,41.76786,-74.15557,382.9,11.9,2.68,16.841,
12:01:52 PM,6/30/2026,260630-120149-Mohonk.bin,Mohonk,0,-0.08,730.9,0.41,87.7,103.5,67,0.05,104.9,123.5,11.94,126.0,41.76785,-74.15558,387.7,12.0,2.68,16.987,
12:01:19 PM,6/30/2026,260630-120117-Mohonk.bin,Mohonk,0,-0.12,730.9,0.37,89.9,103.5,67,0.05,104.7,122.6,11.58,125.1,41.76785,-74.15558,387.0,11.9,2.68,18.091,
12:00:49 PM,6/30/2026,260630-120046-Mohonk.bin,Mohonk,0,-0.14,730.9,0.39,90.8,103.7,67,0.05,104.9,117.7,11.04,120.1,41.76784,-74.15556,388.0,11.9,2.68,18.446,
11:59:59 AM,6/30/2026,260630-115957-Mohonk.bin,Mohonk,0,-0.29,730.9,0.23,94.1,103.8,67,0.05,104.7,103.6,9.40,105.7,41.76785,-74.15556,390.0,11.9,2.68,20.114,
11:59:27 AM,6/30/2026,260630-115925-Mohonk.bin,Mohonk,0,-0.37,730.9,0.20,95.7,103.0,67,0.05,103.7,97.7,8.66,99.6,41.76788,-74.15556,382.9,11.9,2.68,21.257,
11:59:00 AM,6/30/2026,260630-115858-Mohonk.bin,Mohonk,0,-0.36,730.9,0.24,97.2,103.3,67,0.05,103.9,100.5,8.80,102.5,41.76788,-74.15556,381.9,11.9,2.68,21.890,
11:58:36 AM,6/30/2026,260630-115833-Mohonk.bin,Mohonk,0,-0.43,731.0,0.15,97.9,103.5,67,0.05,104.0,100.4,8.75,102.5,41.76792,-74.15555,379.6,11.9,2.68,22.171,
11:58:09 AM,6/30/2026,260630-115806-Mohonk.bin,Mohonk,0,-0.45,731.1,0.18,98.3,103.5,67,0.05,104.0,101.6,8.82,103.7,41.76789,-74.15555,381.8,11.9,2.68,22.397,
11:57:36 AM,6/30/2026,260630-115734-Mohonk.bin,Mohonk,0,-0.44,731.0,0.11,98.7,103.1,67,0.05,103.6,102.7,8.85,104.8,41.76789,-74.15556,384.8,11.9,2.68,22.728,
11:57:09 AM,6/30/2026,260630-115707-Mohonk.bin,Mohonk,0,-0.47,730.9,0.11,99.0,103.1,67,0.05,103.6,103.2,8.87,105.3,41.76787,-74.15556,384.9,11.9,2.67,22.883,
11:56:38 AM,6/30/2026,260630-115636-Mohonk.bin,Mohonk,0,-0.52,731.2,0.11,99.9,103.6,67,0.05,103.9,102.2,8.74,104.3,41.76788,-74.15556,384.8,11.9,2.68,23.166,
11:56:11 AM,6/30/2026,260630-115609-Mohonk.bin,Mohonk,0,-0.52,731.0,0.13,100.8,103.8,67,0.05,104.1,100.4,8.53,102.4,41.76786,-74.15556,383.8,11.9,2.68,23.517,
11:55:34 AM,6/30/2026,260630-115532-Mohonk.bin,Mohonk,0,-0.55,730.9,0.09,101.4,104.0,68,0.05,104.3,100.7,8.52,102.7,41.76789,-74.15555,384.8,11.9,2.68,23.692,
11:54:59 AM,6/30/2026,260630-115457-Mohonk.bin,Mohonk,0,-0.59,730.9,0.04,101.7,103.2,67,0.05,103.3,101.9,8.53,103.9,41.76785,-74.15557,384.4,11.9,2.67,24.257,
11:54:31 AM,6/30/2026,260630-115429-Mohonk.bin,Mohonk,0,-0.58,730.9,0.05,101.9,103.1,67,0.05,103.3,102.2,8.55,104.3,41.76789,-74.15556,389.3,11.9,2.67,24.355,
11:53:54 AM,6/30/2026,260630-115352-Mohonk.bin,Mohonk,0,-0.60,730.9,0.06,102.2,103.1,67,0.05,103.2,102.5,8.54,104.5,41.76786,-74.15558,388.0,11.9,2.68,24.529,
11:53:22 AM,6/30/2026,260630-115319-Mohonk.bin,Mohonk,0,-0.60,730.9,0.05,102.4,103.1,67,0.05,103.1,102.5,8.52,104.6,41.76786,-74.15557,388.7,11.9,2.67,24.651,
11:52:50 AM,6/30/2026,260630-115248-Mohonk.bin,Mohonk,0,-0.60,730.9,0.05,102.3,103.0,67,0.05,103.1,102.5,8.53,104.6,41.76788,-74.15554,394.7,11.9,2.67,24.647,
11:52:23 AM,6/30/2026,260630-115220-Mohonk.bin,Mohonk,0,-0.59,730.9,0.05,102.3,103.0,67,0.05,103.0,102.5,8.52,104.6,0.00000,0.00000,0.0,11.9,2.67,24.666,
11:51:55 AM,6/30/2026,260630-115153-Mohonk.bin,Mohonk,0,-0.62,730.9,0.05,102.5,103.0,67,0.05,103.1,102.5,8.51,104.5,0.00000,0.00000,0.0,11.9,2.67,24.721,
11:51:23 AM,6/30/2026,260630-115121-Mohonk.bin,Mohonk,0,-0.64,730.9,0.05,103.3,103.5,67,0.05,103.5,102.2,8.46,104.2,0.00000,0.00000,0.0,11.9,2.67,24.888,
10:09:02 AM,6/24/2026,260624-100859-Mohonk.bin,Mohonk,0,4.79,727.7,3.39,70.4,111.2,72,0.05,112.9,14.6,1.83,14.9,41.76786,-74.15556,381.1,11.9,2.69,5.795,
10:08:36 AM,6/24/2026,260624-100834-Mohonk.bin,Mohonk,0,2.35,727.7,2.11,69.2,109.3,71,0.05,111.0,18.6,2.33,19.0,41.76788,-74.15557,382.4,11.9,2.69,5.814,
10:08:15 AM,6/24/2026,260624-100812-Mohonk.bin,Mohonk,0,0.48,727.6,0.25,68.0,107.2,70,0.05,108.8,24.9,3.11,25.4,41.76789,-74.15558,381.6,11.9,2.69,5.851,
10:07:50 AM,6/24/2026,260624-100747-Mohonk.bin,Mohonk,0,0.55,727.8,0.42,67.3,105.8,69,0.05,107.5,30.4,3.80,31.1,41.76788,-74.15559,378.0,11.9,2.69,5.921,
10:07:28 AM,6/24/2026,260624-100725-Mohonk.bin,Mohonk,0,0.59,727.7,0.33,67.2,105.6,69,0.05,107.3,34.2,4.27,34.9,41.76787,-74.15559,378.8,11.9,2.69,5.933,
10:07:00 AM,6/24/2026,260624-100658-Mohonk.bin,Mohonk,0,0.58,727.8,0.39,66.9,105.0,68,0.05,106.7,40.2,5.01,41.0,41.76785,-74.15559,381.4,11.9,2.69,6.010,
10:06:35 AM,6/24/2026,260624-100632-Mohonk.bin,Mohonk,0,0.54,727.8,0.48,66.5,104.2,68,0.05,105.9,45.8,5.69,46.7,41.76789,-74.15558,378.0,11.9,2.69,6.050,
10:06:05 AM,6/24/2026,260624-100602-Mohonk.bin,Mohonk,0,0.64,727.7,0.58,66.4,103.7,67,0.05,105.4,52.0,6.45,53.1,41.76794,-74.15560,368.8,11.9,2.69,6.130,
10:05:37 AM,6/24/2026,260624-100535-Mohonk.bin,Mohonk,0,0.60,727.7,0.50,66.3,103.2,67,0.05,104.9,56.8,7.02,58.0,41.76799,-74.15559,367.0,11.9,2.69,6.289,
10:05:14 AM,6/24/2026,260624-100512-Mohonk.bin,Mohonk,0,0.55,727.8,0.59,66.4,103.0,67,0.05,104.6,61.0,7.51,62.2,41.76794,-74.15563,366.3,11.9,2.69,6.392,
10:04:46 AM,6/24/2026,260624-100444-Mohonk.bin,Mohonk,0,0.58,727.8,0.61,66.5,102.6,67,0.05,104.3,65.6,8.05,66.9,41.76791,-74.15557,379.7,11.9,2.69,6.558,
10:04:20 AM,6/24/2026,260624-100417-Mohonk.bin,Mohonk,0,0.65,727.7,0.63,66.5,102.3,66,0.05,104.0,70.4,8.60,71.8,41.76791,-74.15555,383.4,11.9,2.69,6.684,
10:03:52 AM,6/24/2026,260624-100350-Mohonk.bin,Mohonk,0,0.62,727.7,0.74,66.7,102.0,66,0.05,103.7,74.8,9.11,76.3,41.76790,-74.15556,388.1,11.9,2.69,6.873,
10:03:17 AM,6/24/2026,260624-100315-Mohonk.bin,Mohonk,0,0.54,727.8,0.67,67.0,101.9,66,0.05,103.6,79.4,9.63,81.0,41.76792,-74.15554,385.2,11.9,2.69,7.057,
10:02:48 AM,6/24/2026,260624-100245-Mohonk.bin,Mohonk,0,0.56,727.7,0.64,67.3,101.8,66,0.05,103.5,84.3,10.18,86.0,41.76792,-74.15556,382.1,11.9,2.69,7.224,
10:02:09 AM,6/24/2026,260624-100207-Mohonk.bin,Mohonk,0,0.50,727.7,0.66,67.7,101.8,66,0.05,103.5,91.9,11.02,93.8,41.76792,-74.15557,383.7,11.9,2.69,7.496,
10:01:27 AM,6/24/2026,260624-100124-Mohonk.bin,Mohonk,0,0.47,727.7,0.69,68.4,101.6,66,0.05,103.4,100.0,11.86,102.0,41.76797,-74.15559,383.2,11.9,2.69,7.902,
10:00:59 AM,6/24/2026,260624-100057-Mohonk.bin,Mohonk,0,0.42,727.7,0.60,69.1,101.6,66,0.05,103.4,104.9,12.35,107.0,41.76787,-74.15560,392.4,11.9,2.69,8.229,
10:00:31 AM,6/24/2026,260624-100029-Mohonk.bin,Mohonk,0,0.42,727.7,0.63,70.0,101.7,66,0.05,103.5,108.0,12.58,110.2,41.76788,-74.15562,398.9,11.9,2.69,8.667,
10:00:02 AM,6/24/2026,260624-100000-Mohonk.bin,Mohonk,0,0.33,727.8,0.46,70.5,101.4,66,0.05,103.2,110.9,12.81,113.2,41.76788,-74.15561,406.4,11.9,2.69,9.026,
9:59:35 AM,6/24/2026,260624-095933-Mohonk.bin,Mohonk,0,0.34,727.7,0.62,71.6,101.7,66,0.05,103.5,113.5,12.97,115.8,41.76789,-74.15561,407.9,11.9,2.69,9.477,
9:59:07 AM,6/24/2026,260624-095905-Mohonk.bin,Mohonk,0,0.25,727.7,0.46,72.1,101.7,66,0.05,103.5,116.0,13.17,118.3,41.76788,-74.15565,414.7,11.9,2.69,9.738,
9:58:40 AM,6/24/2026,260624-095838-Mohonk.bin,Mohonk,0,0.14,727.8,0.35,72.9,101.5,66,0.05,103.3,119.0,13.34,121.4,41.76783,-74.15569,420.2,11.9,2.69,10.267,
9:58:12 AM,6/24/2026,260624-095810-Mohonk.bin,Mohonk,0,0.10,727.8,0.28,74.6,102.0,66,0.05,103.8,121.7,13.43,124.2,41.76786,-74.15567,402.9,11.9,2.69,10.952,
9:57:41 AM,6/24/2026,260624-095739-Mohonk.bin,Mohonk,0,0.05,727.7,0.34,76.5,102.3,66,0.05,104.1,125.6,13.58,128.1,41.76788,-74.15569,397.3,11.9,2.69,11.821,
9:57:14 AM,6/24/2026,260624-095712-Mohonk.bin,Mohonk,0,0.05,727.7,0.41,78.4,102.8,67,0.05,104.5,126.6,13.46,129.2,41.76791,-74.15559,390.7,11.9,2.69,12.576,
9:56:49 AM,6/24/2026,260624-095647-Mohonk.bin,Mohonk,0,0.10,727.7,0.46,80.9,103.3,67,0.05,105.0,125.9,13.08,128.5,41.76789,-74.15562,388.2,11.9,2.69,13.636,
9:56:26 AM,6/24/2026,260624-095624-Mohonk.bin,Mohonk,0,-0.02,727.7,0.39,82.6,103.3,67,0.05,105.0,124.9,12.73,127.4,41.76787,-74.15559,386.9,11.9,2.69,14.499,
9:56:02 AM,6/24/2026,260624-095600-Mohonk.bin,Mohonk,0,-0.05,727.7,0.36,84.4,104.3,68,0.05,105.9,122.3,12.32,124.8,41.76797,-74.15559,382.6,11.9,2.69,15.028,
9:55:37 AM,6/24/2026,260624-095535-Mohonk.bin,Mohonk,0,-0.13,727.7,0.28,86.4,104.2,68,0.05,105.6,120.3,11.85,122.7,41.76791,-74.15562,379.9,11.9,2.69,16.059,
9:55:12 AM,6/24/2026,260624-095510-Mohonk.bin,Mohonk,0,-0.17,727.7,0.23,88.0,103.2,67,0.05,104.5,119.1,11.43,121.5,41.76791,-74.15559,374.9,11.9,2.69,17.324,
9:54:46 AM,6/24/2026,260624-095443-Mohonk.bin,Mohonk,0,-0.22,727.7,0.24,89.6,102.4,67,0.05,103.5,115.2,10.80,117.6,41.76790,-74.15558,374.6,11.9,2.69,18.471,
9:54:30 AM,6/24/2026,260624-095428-Mohonk.bin,Mohonk,0,-0.22,727.6,0.29,90.2,103.1,67,0.05,104.3,110.6,10.36,112.8,41.76789,-74.15558,376.1,11.9,2.69,18.453,
9:54:04 AM,6/24/2026,260624-095402-Mohonk.bin,Mohonk,0,-0.26,727.7,0.19,92.8,102.5,67,0.05,103.4,99.5,9.04,101.5,41.76789,-74.15557,379.8,11.9,2.69,20.050,
9:53:38 AM,6/24/2026,260624-095336-Mohonk.bin,Mohonk,0,-0.31,727.8,0.18,93.2,102.4,67,0.05,103.3,96.8,8.75,98.7,41.76788,-74.15559,385.1,11.9,2.69,20.291,
9:53:13 AM,6/24/2026,260624-095311-Mohonk.bin,Mohonk,0,-0.29,727.7,0.22,93.4,102.5,67,0.05,103.3,96.0,8.67,97.9,41.76789,-74.15558,381.5,11.9,2.69,20.349,
